docker_db_1,0.15%,55.14MiB / 1.946GiB
docker_image_1,9.67%,392.3MiB / 1.946GiB
docker_registry_1,12.77%,109.8MiB / 1.946GiB
docker_recommender_1,9.29%,232.5MiB / 1.946GiB
docker_persistence_1,18.54%,246.4MiB / 1.946GiB
docker_webui_1,50.74%,314.1MiB / 1.946GiB
docker_auth_1,15.73%,241.5MiB / 1.946GiB
docker_db_1,0.17%,54.8MiB / 1.946GiB
docker_image_1,43.33%,389.1MiB / 1.946GiB
docker_registry_1,60.42%,108.8MiB / 1.946GiB
docker_recommender_1,0.44%,229.9MiB / 1.946GiB
docker_persistence_1,6.42%,250MiB / 1.946GiB
docker_webui_1,35.05%,314.8MiB / 1.946GiB
docker_auth_1,13.66%,237.4MiB / 1.946GiB
docker_db_1,0.29%,54.73MiB / 1.946GiB
docker_image_1,17.12%,389.5MiB / 1.946GiB
docker_registry_1,7.40%,109MiB / 1.946GiB
docker_recommender_1,70.64%,228.7MiB / 1.946GiB
docker_persistence_1,37.01%,254.5MiB / 1.946GiB
docker_webui_1,46.03%,320.3MiB / 1.946GiB
docker_auth_1,20.67%,237.2MiB / 1.946GiB
docker_db_1,0.27%,53.68MiB / 1.946GiB
docker_image_1,16.62%,387.1MiB / 1.946GiB
docker_registry_1,51.12%,106.8MiB / 1.946GiB
docker_recommender_1,0.82%,231.3MiB / 1.946GiB
docker_persistence_1,10.42%,251.6MiB / 1.946GiB
docker_webui_1,69.32%,322.2MiB / 1.946GiB
docker_auth_1,27.89%,239.3MiB / 1.946GiB
docker_db_1,0.28%,51.54MiB / 1.946GiB
docker_image_1,38.97%,379.6MiB / 1.946GiB
docker_registry_1,3.74%,100.8MiB / 1.946GiB
docker_recommender_1,24.80%,225.9MiB / 1.946GiB
docker_persistence_1,37.32%,254.3MiB / 1.946GiB
docker_webui_1,72.07%,222.3MiB / 256MiB
docker_auth_1,36.10%,239.8MiB / 1.946GiB
docker_db_1,0.32%,51.54MiB / 1.946GiB
docker_image_1,16.99%,381.1MiB / 1.946GiB
docker_registry_1,1.47%,101.2MiB / 1.946GiB
docker_recommender_1,0.36%,226.1MiB / 1.946GiB
docker_persistence_1,22.88%,255.2MiB / 1.946GiB
docker_webui_1,72.74%,251.8MiB / 256MiB
docker_auth_1,52.36%,240.6MiB / 1.946GiB
docker_db_1,0.34%,52.01MiB / 1.946GiB
docker_image_1,18.32%,381.7MiB / 1.946GiB
docker_registry_1,3.15%,101.8MiB / 1.946GiB
docker_recommender_1,10.26%,226.6MiB / 1.946GiB
docker_persistence_1,38.79%,256.7MiB / 1.946GiB
docker_webui_1,104.21%,255.5MiB / 256MiB
docker_auth_1,29.77%,241.9MiB / 1.946GiB
docker_db_1,0.42%,52.01MiB / 1.946GiB
docker_image_1,56.86%,382MiB / 1.946GiB
docker_registry_1,1.41%,102.3MiB / 1.946GiB
docker_recommender_1,0.48%,226.7MiB / 1.946GiB
docker_persistence_1,54.28%,264MiB / 1.946GiB
docker_webui_1,41.49%,241.7MiB / 256MiB
docker_auth_1,59.21%,243.2MiB / 1.946GiB
