docker_webui_1,19.45%,339MiB / 1.946GiB
docker_auth_1,14.63%,231.2MiB / 1.946GiB
docker_image_1,30.98%,446.5MiB / 1.946GiB
docker_recommender_1,18.53%,256.4MiB / 1.946GiB
docker_db_1,0.12%,50.18MiB / 1.946GiB
docker_registry_1,5.70%,61.62MiB / 1.946GiB
docker_persistence_1,2.25%,235MiB / 1.946GiB
docker_webui_1,48.82%,325.7MiB / 1.946GiB
docker_auth_1,53.58%,239.2MiB / 1.946GiB
docker_image_1,38.15%,429.2MiB / 1.946GiB
docker_recommender_1,28.51%,247.9MiB / 1.946GiB
docker_db_1,0.39%,52.12MiB / 1.946GiB
docker_registry_1,10.91%,62.64MiB / 1.946GiB
docker_persistence_1,48.06%,245.9MiB / 1.946GiB
docker_webui_1,74.64%,408.4MiB / 1.946GiB
docker_auth_1,47.22%,216.1MiB / 1.946GiB
docker_image_1,33.31%,412.4MiB / 1.946GiB
docker_recommender_1,13.69%,258MiB / 1.946GiB
docker_db_1,0.58%,41.18MiB / 1.946GiB
docker_registry_1,4.49%,62.2MiB / 1.946GiB
docker_persistence_1,46.09%,238.9MiB / 1.946GiB
docker_webui_1,64.67%,438.8MiB / 1.946GiB
docker_auth_1,45.67%,216.8MiB / 1.946GiB
docker_image_1,46.42%,395.2MiB / 1.946GiB
docker_recommender_1,29.43%,258.4MiB / 1.946GiB
docker_db_1,0.45%,40.41MiB / 1.946GiB
docker_registry_1,1.48%,61.35MiB / 1.946GiB
docker_persistence_1,34.56%,228.9MiB / 1.946GiB
docker_webui_1,75.60%,447.8MiB / 1.946GiB
docker_auth_1,36.21%,217.2MiB / 1.946GiB
docker_image_1,64.43%,383.7MiB / 1.946GiB
docker_recommender_1,18.87%,259.9MiB / 1.946GiB
docker_db_1,0.33%,39.9MiB / 1.946GiB
docker_registry_1,2.04%,60.38MiB / 1.946GiB
docker_persistence_1,28.90%,225.7MiB / 1.946GiB
docker_webui_1,66.87%,449.7MiB / 1.946GiB
docker_auth_1,27.24%,218.3MiB / 1.946GiB
docker_image_1,39.93%,373.1MiB / 1.946GiB
docker_recommender_1,32.23%,258.6MiB / 1.946GiB
docker_db_1,0.31%,37.98MiB / 1.946GiB
docker_registry_1,4.42%,58.95MiB / 1.946GiB
docker_persistence_1,53.12%,235.6MiB / 1.946GiB
docker_webui_1,66.63%,449.2MiB / 1.946GiB
docker_auth_1,41.79%,218.7MiB / 1.946GiB
