docker_db_1,0.19%,37.34MiB / 1.946GiB
docker_persistence_1,11.39%,283.6MiB / 1.946GiB
docker_auth_1,10.35%,297.3MiB / 1.946GiB
docker_image_1,7.26%,386.2MiB / 1.946GiB
docker_registry_1,4.82%,43.51MiB / 1.946GiB
docker_webui_1,9.54%,354.9MiB / 1.946GiB
docker_recommender_1,6.20%,262MiB / 1.946GiB
docker_db_1,0.12%,31.8MiB / 1.946GiB
docker_persistence_1,3.82%,279.4MiB / 1.946GiB
docker_auth_1,11.51%,295.6MiB / 1.946GiB
docker_image_1,16.29%,386.2MiB / 1.946GiB
docker_registry_1,18.76%,54.43MiB / 1.946GiB
docker_webui_1,32.80%,357.2MiB / 1.946GiB
docker_recommender_1,2.28%,258.9MiB / 1.946GiB
docker_db_1,0.19%,30.34MiB / 1.946GiB
docker_persistence_1,9.34%,276.9MiB / 1.946GiB
docker_auth_1,23.98%,295.9MiB / 1.946GiB
docker_image_1,46.01%,384.5MiB / 1.946GiB
docker_registry_1,6.95%,71.34MiB / 1.946GiB
docker_webui_1,67.02%,358.6MiB / 1.946GiB
docker_recommender_1,0.73%,246.9MiB / 1.946GiB
docker_db_1,0.25%,28.05MiB / 1.946GiB
docker_persistence_1,13.64%,273.4MiB / 1.946GiB
docker_auth_1,22.04%,292.9MiB / 1.946GiB
docker_image_1,18.08%,380MiB / 1.946GiB
docker_registry_1,5.45%,68.84MiB / 1.946GiB
docker_webui_1,80.97%,357.7MiB / 1.946GiB
docker_recommender_1,3.12%,238.3MiB / 1.946GiB
docker_db_1,0.30%,28.05MiB / 1.946GiB
docker_persistence_1,34.96%,286.7MiB / 1.946GiB
docker_auth_1,26.78%,293.7MiB / 1.946GiB
docker_image_1,19.19%,380.5MiB / 1.946GiB
docker_registry_1,10.41%,70.52MiB / 1.946GiB
docker_webui_1,73.20%,360.2MiB / 1.946GiB
docker_recommender_1,17.74%,238.6MiB / 1.946GiB
docker_db_1,0.42%,26.7MiB / 1.946GiB
docker_persistence_1,60.56%,279.1MiB / 1.946GiB
docker_auth_1,42.87%,295.1MiB / 1.946GiB
docker_image_1,46.57%,381.6MiB / 1.946GiB
docker_registry_1,1.90%,63.16MiB / 1.946GiB
docker_webui_1,60.95%,368.1MiB / 1.946GiB
docker_recommender_1,19.19%,234.7MiB / 1.946GiB
docker_db_1,0.34%,28.73MiB / 1.946GiB
docker_persistence_1,47.98%,282.3MiB / 1.946GiB
docker_auth_1,40.73%,289.4MiB / 1.946GiB
docker_image_1,48.86%,375.4MiB / 1.946GiB
docker_registry_1,4.23%,58.93MiB / 1.946GiB
docker_webui_1,66.52%,386.7MiB / 1.946GiB
docker_recommender_1,13.38%,233MiB / 1.946GiB
docker_db_1,0.32%,24.11MiB / 1.946GiB
docker_persistence_1,45.29%,275.9MiB / 1.946GiB
docker_auth_1,33.46%,290.7MiB / 1.946GiB
docker_image_1,34.37%,365.4MiB / 1.946GiB
docker_registry_1,3.47%,57.28MiB / 1.946GiB
docker_webui_1,78.35%,420MiB / 1.946GiB
docker_recommender_1,38.80%,228.3MiB / 1.946GiB
docker_db_1,0.15%,20.21MiB / 1.946GiB
docker_persistence_1,36.69%,275.4MiB / 1.946GiB
docker_auth_1,46.71%,298.8MiB / 1.946GiB
docker_image_1,38.11%,360.4MiB / 1.946GiB
docker_registry_1,40.70%,72.77MiB / 1.946GiB
docker_webui_1,42.05%,443MiB / 1.946GiB
docker_recommender_1,20.21%,196MiB / 1.946GiB
docker_db_1,0.09%,19.52MiB / 1.946GiB
docker_persistence_1,10.60%,272.2MiB / 1.946GiB
docker_auth_1,13.80%,296.8MiB / 1.946GiB
docker_image_1,10.38%,361.4MiB / 1.946GiB
docker_registry_1,1.39%,67.79MiB / 1.946GiB
docker_webui_1,168.95%,448.7MiB / 1.946GiB
docker_recommender_1,5.39%,196.2MiB / 1.946GiB
docker_db_1,0.18%,22.02MiB / 1.946GiB
docker_persistence_1,17.43%,294.1MiB / 1.946GiB
docker_auth_1,13.15%,284.3MiB / 1.946GiB
docker_image_1,54.24%,352.3MiB / 1.946GiB
docker_registry_1,4.09%,56.85MiB / 1.946GiB
docker_webui_1,67.47%,501.6MiB / 1.946GiB
docker_recommender_1,47.59%,159.6MiB / 1.946GiB
docker_db_1,0.56%,19.44MiB / 1.946GiB
docker_persistence_1,37.38%,294.5MiB / 1.946GiB
docker_auth_1,43.81%,285.7MiB / 1.946GiB
