docker_webui_1,32.72%,340MiB / 1.946GiB
docker_db_1,3.25%,75.72MiB / 1.946GiB
docker_image_1,32.71%,364.9MiB / 1.946GiB
docker_registry_1,16.57%,74.87MiB / 1.946GiB
docker_auth_1,32.84%,267.4MiB / 1.946GiB
docker_persistence_1,11.33%,245.4MiB / 1.946GiB
docker_recommender_1,6.77%,211.2MiB / 1.946GiB
docker_webui_1,8.32%,337.4MiB / 1.946GiB
docker_db_1,0.10%,74.67MiB / 1.946GiB
docker_image_1,28.38%,356.4MiB / 1.946GiB
docker_registry_1,2.66%,76.61MiB / 1.946GiB
docker_auth_1,25.09%,252.5MiB / 1.946GiB
docker_persistence_1,0.52%,245.4MiB / 1.946GiB
docker_recommender_1,0.38%,211.4MiB / 1.946GiB
docker_webui_1,40.63%,343.2MiB / 1.946GiB
docker_db_1,0.20%,73.12MiB / 1.946GiB
docker_image_1,19.20%,351.6MiB / 1.946GiB
docker_registry_1,15.62%,82.86MiB / 1.946GiB
docker_auth_1,14.71%,255.4MiB / 1.946GiB
docker_persistence_1,5.55%,249.6MiB / 1.946GiB
docker_recommender_1,25.85%,214.8MiB / 1.946GiB
docker_webui_1,56.62%,350.8MiB / 1.946GiB
docker_db_1,0.33%,71.21MiB / 1.946GiB
docker_image_1,63.45%,346.4MiB / 1.946GiB
docker_registry_1,1.54%,80.75MiB / 1.946GiB
docker_auth_1,20.26%,255MiB / 1.946GiB
docker_persistence_1,16.47%,243.9MiB / 1.946GiB
docker_recommender_1,69.42%,224.9MiB / 1.946GiB
docker_webui_1,78.66%,353.8MiB / 1.946GiB
docker_db_1,0.39%,70.62MiB / 1.946GiB
docker_image_1,26.79%,353.6MiB / 1.946GiB
docker_registry_1,19.50%,82.34MiB / 1.946GiB
docker_auth_1,19.13%,251MiB / 1.946GiB
docker_persistence_1,45.72%,243.1MiB / 1.946GiB
docker_recommender_1,12.12%,218.3MiB / 1.946GiB
docker_webui_1,58.78%,357MiB / 1.946GiB
docker_db_1,0.21%,70.02MiB / 1.946GiB
docker_image_1,11.99%,352.1MiB / 1.946GiB
docker_registry_1,1.36%,81.12MiB / 1.946GiB
docker_auth_1,34.13%,249.5MiB / 1.946GiB
docker_persistence_1,48.30%,244.7MiB / 1.946GiB
docker_recommender_1,0.46%,208.2MiB / 1.946GiB
docker_webui_1,81.29%,385.9MiB / 1.946GiB
docker_db_1,0.53%,75.06MiB / 1.946GiB
docker_image_1,23.09%,344.7MiB / 1.946GiB
docker_registry_1,7.03%,72.73MiB / 1.946GiB
docker_auth_1,48.22%,231.9MiB / 1.946GiB
docker_persistence_1,43.67%,291.7MiB / 1.946GiB
docker_recommender_1,7.91%,206.2MiB / 1.946GiB
docker_webui_1,54.80%,397.4MiB / 1.946GiB
docker_db_1,0.95%,73.76MiB / 1.946GiB
docker_image_1,45.65%,346.9MiB / 1.946GiB
docker_registry_1,0.64%,70.74MiB / 1.946GiB
docker_auth_1,40.73%,231.2MiB / 1.946GiB
docker_persistence_1,59.49%,293.6MiB / 1.946GiB
docker_recommender_1,43.20%,210.8MiB / 1.946GiB
docker_webui_1,59.05%,401.8MiB / 1.946GiB
docker_db_1,0.48%,69.92MiB / 1.946GiB
docker_image_1,45.22%,344.1MiB / 1.946GiB
docker_registry_1,3.11%,69.31MiB / 1.946GiB
docker_auth_1,35.29%,233.3MiB / 1.946GiB
docker_persistence_1,53.76%,293.4MiB / 1.946GiB
docker_recommender_1,16.48%,219.2MiB / 1.946GiB
docker_webui_1,58.14%,415.4MiB / 1.946GiB
docker_db_1,0.49%,68.33MiB / 1.946GiB
docker_image_1,40.34%,333.6MiB / 1.946GiB
docker_registry_1,1.53%,68.62MiB / 1.946GiB
docker_auth_1,54.25%,232.6MiB / 1.946GiB
docker_persistence_1,52.54%,289.6MiB / 1.946GiB
docker_recommender_1,27.67%,219.1MiB / 1.946GiB
docker_webui_1,80.09%,424.4MiB / 1.946GiB
docker_db_1,0.13%,67.88MiB / 1.946GiB
docker_image_1,66.13%,327.1MiB / 1.946GiB
docker_registry_1,15.14%,68.69MiB / 1.946GiB
docker_auth_1,57.35%,236.5MiB / 1.946GiB
docker_persistence_1,17.91%,289.3MiB / 1.946GiB
docker_recommender_1,33.07%,214.4MiB / 1.946GiB
docker_webui_1,107.37%,444.5MiB / 1.946GiB
docker_db_1,0.17%,67.37MiB / 1.946GiB
docker_image_1,36.38%,301.7MiB / 1.946GiB
docker_registry_1,8.47%,69.06MiB / 1.946GiB
docker_auth_1,48.54%,239MiB / 1.946GiB
docker_persistence_1,15.44%,283MiB / 1.946GiB
docker_recommender_1,29.86%,206.1MiB / 1.946GiB
docker_webui_1,83.67%,454.3MiB / 1.946GiB
docker_db_1,0.63%,67.26MiB / 1.946GiB
docker_image_1,22.70%,300.2MiB / 1.946GiB
docker_registry_1,2.56%,68.88MiB / 1.946GiB
docker_auth_1,49.87%,238MiB / 1.946GiB
docker_persistence_1,61.61%,274.5MiB / 1.946GiB
docker_recommender_1,7.65%,205.8MiB / 1.946GiB
docker_webui_1,56.29%,454.6MiB / 1.946GiB
docker_db_1,0.65%,66.39MiB / 1.946GiB
docker_image_1,51.00%,285.8MiB / 1.946GiB
docker_registry_1,13.27%,68.52MiB / 1.946GiB
docker_auth_1,32.64%,239.7MiB / 1.946GiB
docker_persistence_1,57.68%,298.2MiB / 1.946GiB
docker_recommender_1,6.14%,203.7MiB / 1.946GiB
docker_webui_1,61.14%,456.6MiB / 1.946GiB
docker_db_1,0.69%,64.58MiB / 1.946GiB
docker_image_1,58.27%,279.4MiB / 1.946GiB
docker_registry_1,2.00%,69.18MiB / 1.946GiB
docker_auth_1,14.89%,237.9MiB / 1.946GiB
docker_persistence_1,29.47%,302.4MiB / 1.946GiB
docker_recommender_1,51.91%,200.4MiB / 1.946GiB
docker_webui_1,51.22%,472.5MiB / 1.946GiB
docker_db_1,0.53%,61.55MiB / 1.946GiB
docker_image_1,39.54%,269.3MiB / 1.946GiB
